#node	identifier	category	term ID	term description
SP3	9606.ENSP00000310301	GO Function	GO:1901363	Heterocyclic compound binding
SP3	9606.ENSP00000310301	GO Function	GO:1990837	Sequence-specific double-stranded DNA binding
SP3	9606.ENSP00000310301	GO Component	GO:0000785	Chromatin
SP3	9606.ENSP00000310301	GO Component	GO:0005622	Intracellular anatomical structure
SP3	9606.ENSP00000310301	GO Component	GO:0005634	Nucleus
SP3	9606.ENSP00000310301	GO Component	GO:0005654	Nucleoplasm
SP3	9606.ENSP00000310301	GO Component	GO:0005667	Transcription regulator complex
SP3	9606.ENSP00000310301	GO Component	GO:0005694	Chromosome
SP3	9606.ENSP00000310301	GO Component	GO:0005737	Cytoplasm
SP3	9606.ENSP00000310301	GO Component	GO:0005829	Cytosol
SP3	9606.ENSP00000310301	GO Component	GO:0016604	Nuclear body
SP3	9606.ENSP00000310301	GO Component	GO:0016605	PML body
SP3	9606.ENSP00000310301	GO Component	GO:0017053	Transcription repressor complex
SP3	9606.ENSP00000310301	GO Component	GO:0031974	Membrane-enclosed lumen
SP3	9606.ENSP00000310301	GO Component	GO:0031981	Nuclear lumen
SP3	9606.ENSP00000310301	GO Component	GO:0032991	Protein-containing complex
SP3	9606.ENSP00000310301	GO Component	GO:0032993	protein-DNA complex
SP3	9606.ENSP00000310301	GO Component	GO:0043226	Organelle
SP3	9606.ENSP00000310301	GO Component	GO:0043227	Membrane-bounded organelle
SP3	9606.ENSP00000310301	GO Component	GO:0043228	Non-membrane-bounded organelle
SP3	9606.ENSP00000310301	GO Component	GO:0043229	Intracellular organelle
SP3	9606.ENSP00000310301	GO Component	GO:0043231	Intracellular membrane-bounded organelle
SP3	9606.ENSP00000310301	GO Component	GO:0043232	Intracellular non-membrane-bounded organelle
SP3	9606.ENSP00000310301	GO Component	GO:0043233	Organelle lumen
SP3	9606.ENSP00000310301	GO Component	GO:0070013	Intracellular organelle lumen
SP3	9606.ENSP00000310301	GO Component	GO:0110165	Cellular anatomical entity
SP3	9606.ENSP00000310301	STRING clusters	CL:20504	Mixed, incl. Neuron fate commitment, and Regulation of beta-cell development
SP3	9606.ENSP00000310301	STRING clusters	CL:20702	Mixed, incl. CVC domain, and Thioredoxin-like
SP3	9606.ENSP00000310301	Reactome	HSA-2990846	SUMOylation
SP3	9606.ENSP00000310301	Reactome	HSA-3108232	SUMO E3 ligases SUMOylate target proteins
SP3	9606.ENSP00000310301	Reactome	HSA-3232118	SUMOylation of transcription factors
SP3	9606.ENSP00000310301	Reactome	HSA-392499	Metabolism of proteins
SP3	9606.ENSP00000310301	Reactome	HSA-597592	Post-translational protein modification
SP3	9606.ENSP00000310301	WikiPathways	WP3584	MECP2 and associated Rett syndrome
SP3	9606.ENSP00000310301	WikiPathways	WP4341	Non-genomic actions of 1,25 dihydroxyvitamin D3
SP3	9606.ENSP00000310301	WikiPathways	WP5235	Estradiol regulation in porto-sinusoidal vascular disease
SP3	9606.ENSP00000310301	WikiPathways	WP706	Sudden infant death syndrome (SIDS) susceptibility pathways
SP3	9606.ENSP00000310301	TISSUES	BTO:0000000	Tissues, cell types and enzyme sources
SP3	9606.ENSP00000310301	TISSUES	BTO:0000042	Animal
SP3	9606.ENSP00000310301	TISSUES	BTO:0000081	Reproductive system
SP3	9606.ENSP00000310301	TISSUES	BTO:0000083	Female reproductive system
SP3	9606.ENSP00000310301	TISSUES	BTO:0000089	Blood
SP3	9606.ENSP00000310301	TISSUES	BTO:0000203	Respiratory system
SP3	9606.ENSP00000310301	TISSUES	BTO:0000345	Digestive gland
SP3	9606.ENSP00000310301	TISSUES	BTO:0000522	Gland
SP3	9606.ENSP00000310301	TISSUES	BTO:0000570	Hematopoietic system
SP3	9606.ENSP00000310301	TISSUES	BTO:0000574	Hematopoietic cell
SP3	9606.ENSP00000310301	TISSUES	BTO:0000580	Blood cancer cell
SP3	9606.ENSP00000310301	TISSUES	BTO:0000744	Lymphocytic leukemia cell
SP3	9606.ENSP00000310301	TISSUES	BTO:0000751	Leukocyte
SP3	9606.ENSP00000310301	TISSUES	BTO:0000753	Lymphoid tissue
SP3	9606.ENSP00000310301	TISSUES	BTO:0000759	Liver
SP3	9606.ENSP00000310301	TISSUES	BTO:0000763	Lung
SP3	9606.ENSP00000310301	TISSUES	BTO:0000775	Lymphocyte
SP3	9606.ENSP00000310301	TISSUES	BTO:0000782	T-lymphocyte
SP3	9606.ENSP00000310301	TISSUES	BTO:0001096	Lymphoid cell
SP3	9606.ENSP00000310301	TISSUES	BTO:0001271	Leukemia cell
SP3	9606.ENSP00000310301	TISSUES	BTO:0001388	Trachea
SP3	9606.ENSP00000310301	TISSUES	BTO:0001424	Uterus
SP3	9606.ENSP00000310301	TISSUES	BTO:0001488	Endocrine gland
SP3	9606.ENSP00000310301	TISSUES	BTO:0001489	Whole body
SP3	9606.ENSP00000310301	TISSUES	BTO:0001491	Viscus
SP3	9606.ENSP00000310301	TISSUES	BTO:0003091	Urogenital system
SP3	9606.ENSP00000310301	TISSUES	BTO:0003099	Internal female genital organ
SP3	9606.ENSP00000310301	TISSUES	BTO:0005810	Immune system
SP3	9606.ENSP00000310301	COMPARTMENTS	GOCC:0005622	Intracellular
SP3	9606.ENSP00000310301	COMPARTMENTS	GOCC:0005634	Nucleus
SP3	9606.ENSP00000310301	COMPARTMENTS	GOCC:0005654	Nucleoplasm
SP3	9606.ENSP00000310301	COMPARTMENTS	GOCC:0005737	Cytoplasm
SP3	9606.ENSP00000310301	COMPARTMENTS	GOCC:0005829	Cytosol
SP3	9606.ENSP00000310301	COMPARTMENTS	GOCC:0016604	Nuclear body
SP3	9606.ENSP00000310301	COMPARTMENTS	GOCC:0016605	PML body
SP3	9606.ENSP00000310301	COMPARTMENTS	GOCC:0031974	Membrane-enclosed lumen
SP3	9606.ENSP00000310301	COMPARTMENTS	GOCC:0031981	Nuclear lumen
SP3	9606.ENSP00000310301	COMPARTMENTS	GOCC:0043226	Organelle
SP3	9606.ENSP00000310301	COMPARTMENTS	GOCC:0043227	Membrane-bounded organelle
SP3	9606.ENSP00000310301	COMPARTMENTS	GOCC:0043229	Intracellular organelle
SP3	9606.ENSP00000310301	COMPARTMENTS	GOCC:0043231	Intracellular membrane-bounded organelle
SP3	9606.ENSP00000310301	COMPARTMENTS	GOCC:0043233	Organelle lumen
SP3	9606.ENSP00000310301	COMPARTMENTS	GOCC:0070013	Intracellular organelle lumen
SP3	9606.ENSP00000310301	COMPARTMENTS	GOCC:0110165	Cellular anatomical entity
SP3	9606.ENSP00000310301	Monarch	EFO:0004302	Anthropometric measurement
SP3	9606.ENSP00000310301	Monarch	EFO:0004324	Body weights and measures
SP3	9606.ENSP00000310301	Monarch	EFO:0004339	Body height
SP3	9606.ENSP00000310301	Monarch	EFO:0004342	Waist circumference
SP3	9606.ENSP00000310301	Monarch	EFO:0004503	Hematological measurement
SP3	9606.ENSP00000310301	Monarch	EFO:0004512	Bone measurement
SP3	9606.ENSP00000310301	Monarch	EFO:0004516	Bone fracture related measurement
SP3	9606.ENSP00000310301	Monarch	EFO:0004747	Protein measurement
SP3	9606.ENSP00000310301	Monarch	EFO:0004980	Appendicular lean mass
SP3	9606.ENSP00000310301	Monarch	EFO:0005192	Red blood cell distribution width
SP3	9606.ENSP00000310301	Monarch	EFO:0007789	BMI-adjusted waist circumference
SP3	9606.ENSP00000310301	UniProt Keywords	KW-0007	Acetylation
SP3	9606.ENSP00000310301	UniProt Keywords	KW-0010	Activator
SP3	9606.ENSP00000310301	UniProt Keywords	KW-0024	Alternative initiation
SP3	9606.ENSP00000310301	UniProt Keywords	KW-0025	Alternative splicing
SP3	9606.ENSP00000310301	UniProt Keywords	KW-0238	DNA-binding
SP3	9606.ENSP00000310301	UniProt Keywords	KW-0479	Metal-binding
SP3	9606.ENSP00000310301	UniProt Keywords	KW-0539	Nucleus
SP3	9606.ENSP00000310301	UniProt Keywords	KW-0597	Phosphoprotein
SP3	9606.ENSP00000310301	UniProt Keywords	KW-0677	Repeat
SP3	9606.ENSP00000310301	UniProt Keywords	KW-0678	Repressor
SP3	9606.ENSP00000310301	UniProt Keywords	KW-0804	Transcription
SP3	9606.ENSP00000310301	UniProt Keywords	KW-0805	Transcription regulation
SP3	9606.ENSP00000310301	UniProt Keywords	KW-0832	Ubl conjugation
SP3	9606.ENSP00000310301	UniProt Keywords	KW-0862	Zinc
SP3	9606.ENSP00000310301	UniProt Keywords	KW-0863	Zinc-finger
SP3	9606.ENSP00000310301	UniProt Keywords	KW-1017	Isopeptide bond
SP3	9606.ENSP00000310301	InterPro	IPR013087	Zinc finger C2H2-type
SP3	9606.ENSP00000310301	InterPro	IPR036236	Zinc finger C2H2 superfamily
SP3	9606.ENSP00000310301	SMART	SM00355	Zinc finger
STAT1	9606.ENSP00000354394	GO Process	GO:0000122	Negative regulation of transcription by RNA polymerase II
STAT1	9606.ENSP00000354394	GO Process	GO:0000302	Response to reactive oxygen species
STAT1	9606.ENSP00000354394	GO Process	GO:0001655	Urogenital system development
STAT1	9606.ENSP00000354394	GO Process	GO:0001656	Metanephros development
STAT1	9606.ENSP00000354394	GO Process	GO:0001817	Regulation of cytokine production
STAT1	9606.ENSP00000354394	GO Process	GO:0001819	Positive regulation of cytokine production
STAT1	9606.ENSP00000354394	GO Process	GO:0001822	Kidney development
STAT1	9606.ENSP00000354394	GO Process	GO:0001936	Regulation of endothelial cell proliferation
STAT1	9606.ENSP00000354394	GO Process	GO:0001937	Negative regulation of endothelial cell proliferation
STAT1	9606.ENSP00000354394	GO Process	GO:0002053	Positive regulation of mesenchymal cell proliferation
STAT1	9606.ENSP00000354394	GO Process	GO:0002230	Positive regulation of defense response to virus by host
STAT1	9606.ENSP00000354394	GO Process	GO:0002376	Immune system process
STAT1	9606.ENSP00000354394	GO Process	GO:0002682	Regulation of immune system process
STAT1	9606.ENSP00000354394	GO Process	GO:0002831	Regulation of response to biotic stimulus
STAT1	9606.ENSP00000354394	GO Process	GO:0003008	System process
STAT1	9606.ENSP00000354394	GO Process	GO:0003013	Circulatory system process
STAT1	9606.ENSP00000354394	GO Process	GO:0003339	Regulation of mesenchymal to epithelial transition involved in metanephros morphogenesis
STAT1	9606.ENSP00000354394	GO Process	GO:0003340	Negative regulation of mesenchymal to epithelial transition involved in metanephros morphogenesis
STAT1	9606.ENSP00000354394	GO Process	GO:0006355	Regulation of transcription, DNA-templated
STAT1	9606.ENSP00000354394	GO Process	GO:0006357	Regulation of transcription by RNA polymerase II
STAT1	9606.ENSP00000354394	GO Process	GO:0006950	Response to stress
STAT1	9606.ENSP00000354394	GO Process	GO:0006952	Defense response
STAT1	9606.ENSP00000354394	GO Process	GO:0006955	Immune response
STAT1	9606.ENSP00000354394	GO Process	GO:0006979	Response to oxidative stress
STAT1	9606.ENSP00000354394	GO Process	GO:0007154	Cell communication
STAT1	9606.ENSP00000354394	GO Process	GO:0007165	Signal transduction
STAT1	9606.ENSP00000354394	GO Process	GO:0007166	Cell surface receptor signaling pathway
STAT1	9606.ENSP00000354394	GO Process	GO:0007259	Receptor signaling pathway via JAK-STAT
STAT1	9606.ENSP00000354394	GO Process	GO:0007275	Multicellular organism development
STAT1	9606.ENSP00000354394	GO Process	GO:0007584	Response to nutrient
STAT1	9606.ENSP00000354394	GO Process	GO:0008015	Blood circulation
STAT1	9606.ENSP00000354394	GO Process	GO:0008283	Cell population proliferation
STAT1	9606.ENSP00000354394	GO Process	GO:0008284	Positive regulation of cell population proliferation
STAT1	9606.ENSP00000354394	GO Process	GO:0008285	Negative regulation of cell population proliferation
STAT1	9606.ENSP00000354394	GO Process	GO:0009410	Response to xenobiotic stimulus
STAT1	9606.ENSP00000354394	GO Process	GO:0009605	Response to external stimulus
STAT1	9606.ENSP00000354394	GO Process	GO:0009607	Response to biotic stimulus
STAT1	9606.ENSP00000354394	GO Process	GO:0009612	Response to mechanical stimulus
STAT1	9606.ENSP00000354394	GO Process	GO:0009615	Response to virus
STAT1	9606.ENSP00000354394	GO Process	GO:0009628	Response to abiotic stimulus
STAT1	9606.ENSP00000354394	GO Process	GO:0009719	Response to endogenous stimulus
STAT1	9606.ENSP00000354394	GO Process	GO:0009725	Response to hormone
STAT1	9606.ENSP00000354394	GO Process	GO:0009888	Tissue development
STAT1	9606.ENSP00000354394	GO Process	GO:0009889	Regulation of biosynthetic process
STAT1	9606.ENSP00000354394	GO Process	GO:0009890	Negative regulation of biosynthetic process
STAT1	9606.ENSP00000354394	GO Process	GO:0009891	Positive regulation of biosynthetic process
STAT1	9606.ENSP00000354394	GO Process	GO:0009892	Negative regulation of metabolic process
STAT1	9606.ENSP00000354394	GO Process	GO:0009893	Positive regulation of metabolic process
STAT1	9606.ENSP00000354394	GO Process	GO:0009966	Regulation of signal transduction
STAT1	9606.ENSP00000354394	GO Process	GO:0009968	Negative regulation of signal transduction
STAT1	9606.ENSP00000354394	GO Process	GO:0009987	Cellular process
STAT1	9606.ENSP00000354394	GO Process	GO:0009991	Response to extracellular stimulus
STAT1	9606.ENSP00000354394	GO Process	GO:0010033	Response to organic substance
STAT1	9606.ENSP00000354394	GO Process	GO:0010035	Response to inorganic substance
STAT1	9606.ENSP00000354394	GO Process	GO:0010243	Response to organonitrogen compound
STAT1	9606.ENSP00000354394	GO Process	GO:0010463	Mesenchymal cell proliferation
STAT1	9606.ENSP00000354394	GO Process	GO:0010464	Regulation of mesenchymal cell proliferation
STAT1	9606.ENSP00000354394	GO Process	GO:0010468	Regulation of gene expression
STAT1	9606.ENSP00000354394	GO Process	GO:0010556	Regulation of macromolecule biosynthetic process
STAT1	9606.ENSP00000354394	GO Process	GO:0010557	Positive regulation of macromolecule biosynthetic process
STAT1	9606.ENSP00000354394	GO Process	GO:0010558	Negative regulation of macromolecule biosynthetic process
STAT1	9606.ENSP00000354394	GO Process	GO:0010604	Positive regulation of macromolecule metabolic process
STAT1	9606.ENSP00000354394	GO Process	GO:0010605	Negative regulation of macromolecule metabolic process
STAT1	9606.ENSP00000354394	GO Process	GO:0010628	Positive regulation of gene expression
STAT1	9606.ENSP00000354394	GO Process	GO:0010646	Regulation of cell communication
STAT1	9606.ENSP00000354394	GO Process	GO:0010648	Negative regulation of cell communication
STAT1	9606.ENSP00000354394	GO Process	GO:0010742	Macrophage derived foam cell differentiation
STAT1	9606.ENSP00000354394	GO Process	GO:0010941	Regulation of cell death
STAT1	9606.ENSP00000354394	GO Process	GO:0014070	Response to organic cyclic compound
STAT1	9606.ENSP00000354394	GO Process	GO:0014074	Response to purine-containing compound
STAT1	9606.ENSP00000354394	GO Process	GO:0016525	Negative regulation of angiogenesis
STAT1	9606.ENSP00000354394	GO Process	GO:0019219	Regulation of nucleobase-containing compound metabolic process
STAT1	9606.ENSP00000354394	GO Process	GO:0019221	Cytokine-mediated signaling pathway
STAT1	9606.ENSP00000354394	GO Process	GO:0019222	Regulation of metabolic process
STAT1	9606.ENSP00000354394	GO Process	GO:0022603	Regulation of anatomical structure morphogenesis
STAT1	9606.ENSP00000354394	GO Process	GO:0023051	Regulation of signaling
STAT1	9606.ENSP00000354394	GO Process	GO:0023052	Signaling
STAT1	9606.ENSP00000354394	GO Process	GO:0023057	Negative regulation of signaling
STAT1	9606.ENSP00000354394	GO Process	GO:0030154	Cell differentiation
STAT1	9606.ENSP00000354394	GO Process	GO:0030856	Regulation of epithelial cell differentiation
STAT1	9606.ENSP00000354394	GO Process	GO:0030857	Negative regulation of epithelial cell differentiation
STAT1	9606.ENSP00000354394	GO Process	GO:0031323	Regulation of cellular metabolic process
STAT1	9606.ENSP00000354394	GO Process	GO:0031324	Negative regulation of cellular metabolic process
STAT1	9606.ENSP00000354394	GO Process	GO:0031325	Positive regulation of cellular metabolic process
STAT1	9606.ENSP00000354394	GO Process	GO:0031326	Regulation of cellular biosynthetic process
STAT1	9606.ENSP00000354394	GO Process	GO:0031327	Negative regulation of cellular biosynthetic process
STAT1	9606.ENSP00000354394	GO Process	GO:0031328	Positive regulation of cellular biosynthetic process
STAT1	9606.ENSP00000354394	GO Process	GO:0031347	Regulation of defense response
STAT1	9606.ENSP00000354394	GO Process	GO:0031667	Response to nutrient levels
STAT1	9606.ENSP00000354394	GO Process	GO:0032101	Regulation of response to external stimulus
STAT1	9606.ENSP00000354394	GO Process	GO:0032479	Regulation of type I interferon production
STAT1	9606.ENSP00000354394	GO Process	GO:0032481	Positive regulation of type I interferon production
STAT1	9606.ENSP00000354394	GO Process	GO:0032501	Multicellular organismal process
STAT1	9606.ENSP00000354394	GO Process	GO:0032502	Developmental process
STAT1	9606.ENSP00000354394	GO Process	GO:0032647	Regulation of interferon-alpha production
STAT1	9606.ENSP00000354394	GO Process	GO:0032727	Positive regulation of interferon-alpha production
STAT1	9606.ENSP00000354394	GO Process	GO:0032868	Response to insulin
STAT1	9606.ENSP00000354394	GO Process	GO:0032869	Cellular response to insulin stimulus
STAT1	9606.ENSP00000354394	GO Process	GO:0032870	Cellular response to hormone stimulus
STAT1	9606.ENSP00000354394	GO Process	GO:0033209	Tumor necrosis factor-mediated signaling pathway
STAT1	9606.ENSP00000354394	GO Process	GO:0034097	Response to cytokine
STAT1	9606.ENSP00000354394	GO Process	GO:0034340	Response to type I interferon
STAT1	9606.ENSP00000354394	GO Process	GO:0034341	Response to interferon-gamma
STAT1	9606.ENSP00000354394	GO Process	GO:0034612	Response to tumor necrosis factor
STAT1	9606.ENSP00000354394	GO Process	GO:0035295	Tube development
STAT1	9606.ENSP00000354394	GO Process	GO:0035456	Response to interferon-beta
STAT1	9606.ENSP00000354394	GO Process	GO:0035458	Cellular response to interferon-beta
STAT1	9606.ENSP00000354394	GO Process	GO:0042127	Regulation of cell population proliferation
STAT1	9606.ENSP00000354394	GO Process	GO:0042221	Response to chemical
STAT1	9606.ENSP00000354394	GO Process	GO:0042542	Response to hydrogen peroxide
STAT1	9606.ENSP00000354394	GO Process	GO:0042592	Homeostatic process
STAT1	9606.ENSP00000354394	GO Process	GO:0042981	Regulation of apoptotic process
STAT1	9606.ENSP00000354394	GO Process	GO:0043067	Regulation of programmed cell death
STAT1	9606.ENSP00000354394	GO Process	GO:0043122	Regulation of I-kappaB kinase/NF-kappaB signaling
STAT1	9606.ENSP00000354394	GO Process	GO:0043124	Negative regulation of I-kappaB kinase/NF-kappaB signaling
STAT1	9606.ENSP00000354394	GO Process	GO:0043207	Response to external biotic stimulus
STAT1	9606.ENSP00000354394	GO Process	GO:0043434	Response to peptide hormone
STAT1	9606.ENSP00000354394	GO Process	GO:0044419	Biological process involved in interspecies interaction between organisms
STAT1	9606.ENSP00000354394	GO Process	GO:0045087	Innate immune response
STAT1	9606.ENSP00000354394	GO Process	GO:0045595	Regulation of cell differentiation
STAT1	9606.ENSP00000354394	GO Process	GO:0045596	Negative regulation of cell differentiation
STAT1	9606.ENSP00000354394	GO Process	GO:0045597	Positive regulation of cell differentiation
STAT1	9606.ENSP00000354394	GO Process	GO:0045637	Regulation of myeloid cell differentiation
STAT1	9606.ENSP00000354394	GO Process	GO:0045639	Positive regulation of myeloid cell differentiation
STAT1	9606.ENSP00000354394	GO Process	GO:0045646	Regulation of erythrocyte differentiation
STAT1	9606.ENSP00000354394	GO Process	GO:0045648	Positive regulation of erythrocyte differentiation
STAT1	9606.ENSP00000354394	GO Process	GO:0045765	Regulation of angiogenesis
STAT1	9606.ENSP00000354394	GO Process	GO:0045892	Negative regulation of transcription, DNA-templated
STAT1	9606.ENSP00000354394	GO Process	GO:0045893	Positive regulation of transcription, DNA-templated
STAT1	9606.ENSP00000354394	GO Process	GO:0045934	Negative regulation of nucleobase-containing compound metabolic process
